review,sentiment
"Stay FAR AWAY from this film. The fact that you're reading reviews tells me you may have already been tainted by the awfulness it carrys. This is a truely horrid movie... so let's get down to the problems. Writing and Direction: It wouldnt surprise me if these were handled by a group of overactive gradeschoolers that watched 'scream' and 'I know what you did last summer' a few too many times. GIANT GAPING plot holes abound; while I can't congratulate them for this movie, its nice knowing they're finally potty trained. Actors(or lack thereof): Only the finest for this film... the finest extras ever to grace a screen, now starring in their speaking role debut! As a disclaimer, I have to note that I am capable of watching and enjoying just about anything. I recognize a good movie when I see it, but I can still giggle and smirk during Bubble Boy (yes folks, its true); so when I say to avoid something, you KNOW I'm not kidding.",0
"I'm totally agree with GarryJohal from Singapore's comments about this film. Quotation: 'Yes non-Singaporean's can't see what's the big deal about this film. Some of the references in this film fly right over the head of foreign viewers and mostly Singaporeans are the ones who would actually 'get' it.' It's still not quite the truth and as a Malaysian-Chinese, i do 'get it' although i don't speak Hokkien because we do have the similar 'problems' in Malaysia too. I know that it's really hard to understand and to accept this as a REALITY but it is definitely NOT a 'no real story'. I was pleased to see this film outside Malaysia because it will and definitely be banned in Malaysia too. Which means either you get it in 'illegal copied VCDs or DVDs' or hope that someone to be kind enough to 'share' it in the internet. This is not an 'another violent teen drama.......' because it portrays the reality which exists in Singapore (and in Malaysia too) in an interesting way (sad+humour). I was just a little sad to know that this film got about 20 cuts in censorship. What a waste!",1
"as a habit i always like to read through the 'hated it' reviews of any given movie. especially one that i'd want to comment on. and it's not so much a point-counterpoint sorta deal; i just like to see what people say on the flipside.<br /><br />however, i do want to address one thing. many people that hated it called it, to paraphrase, 'beautiful, but shallow,' some even going so far as to say that norm's desire yet inability to help his brother was a mundane plot, at best.<br /><br />i'd like to disagree.<br /><br />as a brother of a sibling who has a similar dysfunction, i can relate. daily, you see them abuse themselves, knowing only that their current path will inevitably lead them to self-destruction. and it's not about the specifics of what they did when; how or why paul decided to take up gambling and associating with questionable folks; it's really more how they are wired. on one hand, they are veritable geniuses, and on the other, painfully self-destructive (it's a lot like people like howard hughes Â— the same forces which drive them are the same forces which tear them apart) and all the while you see this, you know this, and what's worse, you realize you can't do a damn thing about it.<br /><br />for norman maclean, a river runs through it was probably a way to find an answer to why the tragedy had to occur, and who was to blame. in the end, no one is, and often, there is no why. but it takes a great deal of personal anguish to truly come to this realization. sometimes it takes a lifetime. and sometimes it never comes at all.",1
"As I'm listening to my parents watch this (after I gave up 10 minutes into the film), they have absolutely no idea what is going on. When ""Charles Dickens"" stared into the camera, I half expected him to turn into a demon (yes, he looked like one). Unfortunately, that didn't happen.<br /><br />This movie had various reasons I did not finish it: one, it was unbearably slow. I mean, seriously, it was SLOWW. You can only understand 10% of what is said, and the characters were poorly introduced.<br /><br />If you have an English accent and you like a LOTTT of talking, no action, terrible acting, cheesy laughs, and the same music/sound effects played over and over and over, then this is THE movie for you...<br /><br />1/10 - completely horrible.<br /><br />Avoid at all costs.",0
"I thought the whole movie played out beautifully with fresh images and interesting cinematography the whole way through it. The actors were on top of their character's backs in nearly perfect timing and looked great. The music was lush and well-thought-out. It even had a decent twist of an ending. So what's with everyone voting it down? The story wasn't entirely fresh (felt like a remnant of ""Running Man"" with the whole television show idea), but the attitude towards Christianity and Judaism about how the public picks their Messiah certainly sounded true enough. It made sense to follow this one man who was put before a modern crowd and to put him on a pedestal because of his opportunity.<br /><br />It's possible that Christians or other religious people pick this up because the movie has the word ""God"" in it, but that shows what the filmmakers were trying to do is to teach a possibility to people who maybe never saw the world like this, especially in the modern world where Christianity has been more and more accepted and forgotten about by some.<br /><br />I gave it a 7/10 stars here on IMDb. I thought every ounce of the movie was entertaining and original, for the most-part. Check it out if you're not too offended to see an entertaining film from Madrid, Spain, about possibilities of the coming modern Messiah to a TV near you.",1
"I really can say I felt the movie in its right essence where the mind games from dreamy reality enter into the surreal aspect of future faced by Tom Cruise. I didn't cared much about Tom Cruise's acting prowess but I must say that he seems to impress at every point in the movie...not simply due to an engaging storyline but also due to his self being imparted to the lead character....they merge and then speak and its beautiful. However I must say this movie doesn't come under the ""average flick of weekend"" which you pick at random and watch gleefully; It carries strong sentiments and characters so don't wash this one down with your beer and pop-corns. It certainly needs more than that.",1
"Welcome to the world of Vikram Bhatt, the man who was once successful and got several hits with small actors like KASOOR, RAAZ and also the multistarrer AWARA PAAGAL DEEWANA and his one film with Aamir GHULAM<br /><br />One sneak peak about this films are that all are Hollywood remakes and some decent ones like the once which worked<br /><br />SPEED is a remake of CELLULAR and that too a terrible one <br /><br />A look at the stars, we have the once saleable but now out of work Urmila and Sanjay Suri, then we have the flop Aftab, Ashish Chaudhary, Zayed Khan and others<br /><br />The film could be a decent thriller but many problems are there The storytelling has several cringeworthy scenes like Zayed hijacking a Mobile Company and many more and the stunts too are laughable while the twists in the end are too laughable The film also took a long time to reach the theatres which looses it's spark<br /><br />Direction is awful Music is outdated<br /><br />Zayed Khan screams, makes faces.etc what he does always Urmila is good in her part, Sanjay Suri is not that convincing Ashish Chaudhary tries hard in a negative role and he is okay Aftab is horrible and he makes you laugh in a negative role Surprising the same director gave him his only solo hit KASOOR Sophie is horrible Tanushree is a non actress",0
"I wasn't expecting a great deal from this film, so I was pleasantly surprised when I watched it and found it to be most noteworthy. It's noteworthiness is mainly due to the talent and appeal of it's star, John Garfield.<br /><br />Garfield plays Jack, a boxing star who is framed for murder. He must go on the run, and ends up out in the sticks with Gloria Dickson and the Dead End Kids. Here is offered a chance for redemption, yet will the past catch up with him yet? Garfield was an actor ahead of his peers. Before the term 'Method' was even coined and before Brando ever screamed 'Stella!' he brings 'natural' to the screen. His earthy quality and amazing acting talent dominate this production. Also interesting is that his role here as a boxer has shades of that 'Golden Boy' role he so desperately wanted to covet on screen. Garfield looks the type and goes the distance as a boxer, proving his acting worth.<br /><br />Ann Sheridan is here in a small role at the beginning as Jack's trampy girl Goldie. I haven't ever thought much of Sheridan, but I liked her here. She plays well off Garfield. Dickson's' performance is a little tired and she does not share good chemistry with Garfield. The Dead End Kids are here, and Garfield seems their natural idol (even more so than Cagney). Claude Rains is miscast, and he looks uncomfortable in the role in many a scene. Strange, as he always was such a reliable actor.<br /><br />Also interesting to note is the director- Busby Berkeley, best known for his early musicals with dancing girls and kaleidoscope images, directs a different genre here with remarkable ease. He maintains a gritty atmosphere throughout admirably.<br /><br />A very good film that deserves greater attention 8/10.",1
"I wanted to read the other comments before leaving my review and the majority definately rules: This movie is aweful! From the acting to the non-realistic animation to the countless errors. I was actually hoping that the flaps would have been extended by a stretch of the imagination (can't extend flaps without engines). The landing gear cannot be lowered unless you have electricity. That tiny little fan that was going was not sufficient by any stretch to lower the landing gear. The one thing I thought was quite peculiar is when they landed, the back wheels touched down and then the nose one broke off, thus suspending the plane with both back tires in the air. How did the captain apply left and right brakes to tires that weren't touching the ground? Did they forget the spoilers? Word to the director: Find out *all* you can about planes before attempting a ""plane"" movie. Sorry for the technical rant, but I give this movie 1/10.",0
"The Muppet movie is an instant classic. I remember the opening scene with the bird's eye view of the swamp and Kermit starting into (in my opinion) the most loved song in the history of songs. At this point my mom would always sing along with Kermit.<br /><br />Watching this title as a young adult it makes me smile. I can still sing along to my heart's desire. Like many Muppet films there are in jokes for adults that are( In my opinion) still funny today. My favorite line of all time is actually from this film, it's the last line spoken by my green, goggle eyed hero Kermit ""Life's like a movie , Write your own ending"". That's what I intend to do! Thank you Jim Henson.",1
"I really liked this quirky movie. The characters are not the bland beautiful people that show up in so many movies and on TV. It has a realistic edge, with a captivating story line. The main title sequence alone makes this movie fun to watch.",0
"technically, this movie would have had it all: decent actors, a nice landscape, no obvious sights of a lack of budget, a celebrity like richard attenborough. the plot summary also sounded promising, suggesting a satire on silly bureaucracy and common people outwitting it.<br /><br />however, it never delivers. the plot is simply too illogical. throughout the whole movie, not one person does a single sensible thing. mad politicians, ridiculous soldiers, brain-dead villagers - all just hustle from one incredible situation to the next. what they all do never makes sense in a context beyond the current scene.<br /><br />of course, this kind of movie has to be absurd and exaggerated. however, it's also supposed to have at least one instance to point out the madness behind splitting a city in the middle. actually, there are (at least) two attempts, which unfortunately fail: the main character, who doesn't seem to have a clue about what's happening to him, and the ""writer"", who occasionally cracks jokes from the off that might be considered funny by an audience consisting solely of 12 year olds.<br /><br />what i found most impressing is that the movie tries to be funny all the time, but didn't made me laugh once. i've seen several bad ""funny"" movies, but until yet every single one of them featured at least 2 or 3 good laughs. so in this sense, ""puckoon"" is really remarkable.<br /><br />if you want to see a great movie with a comparable plot, check out ""brazil"". don't waste your time on ""puckoon"".",0
"The trailer goes nowhere near and only scratches the surface of the film and rightly so too, not because it has that obligation to keep its real narrative under wraps, but because what actually transpires, will provoke entirely different lines of questioning, some of which are frustratingly not answered in the film, leaving you to your own devices to interpret the series of events. Which of course means plenty of material for an after-show discussion.<br /><br />Metaphorically, the box refers to how us humans tend to subconsciously hole ourselves into situations or things in everyday life, and how our enclosed thoughts tend to see things from a certain perspective, seldom out of the box. There's a speech made near the end by one of the characters that will leave you pondering over this fact, which governs the basis of the entire film, and even threading on existentialism, where our bodies are mere vessels for the soul, and from cradle to the grave we put ourselves in more boxes in a way of life fashion.<br /><br />What I disliked about the film, is how it tried to sound intelligent through the frequent name dropping of covert government agencies like the CIA and NSA, as though there's something overtly clandestine about these agencies that we should be aware of. They serve little purpose other than to put every action and every person under scrutiny, that nobody can be trusted, wrecking havoc in a sense to both the characters and the audience as we try to keep up with trust issues to aid in the interpretation of the narrative. Having it set in 1976, against a NASA backdrop of manned space missions, and in Langley, Virginia, also provided that heightened sense of wary that will sap your energies as you sit through it patiently.<br /><br />Based upon the short story Button, Button written by Richard Matheson and made into an episode of the Twilight Zone, the story follows the Lewis family, where husband Arthur (James Marsden) works at NASA and develops a prosthetic foot for his teacher wife Norma (Cameron Diaz), and you'd think it's all happy family with their son Walter (Sam Oz Stone), until one day a mysterious man called Arlington Steward (Frank Langella in a Two-Face inspired facial effect) whom we are preempted of in the opening, comes knocking and giving them a Deal or No Deal button in a box. Plunge the button and they'll get a million bucks (we're talking in dollar terms of the 70s here) although a stranger out there will die. If they don't, well the deal's got an expiry date.<br /><br />The story would dictate a deal be made, which of course sparks off a mysterious sequence of events that unfold, with even more shady characters (who nosebleed) appearing, some whom are inexplicably zombie like, apparently all under the influence, or employment, or Arlington Steward. Whether or not Steward is Death, a clandestine government employee, a messenger from God or a representative of Aliens after an anal probe, remains unanswered, so whichever way you look at it, it's as if he's delivering something expected, just begging that mankind will shake off its innate greed so that his work can be cut short and to return to wherever he came from.<br /><br />If you need a little distraction from the disparate scenes which make up the narrative, the production sets and art direction are gorgeous in recreating the 70s look, as you try to figure out the mystery of the consequences that stem from a result of not fully understanding the fine print. It's full circle this examination of human nature, of our greed for immediate gratification, manifesting its result in longer term pain, confusion and further choices that we'll make based on real sacrifices. Nifty special effects come into play as well, though it just leaves more room open as to the genre of the film.<br /><br />So is it horror, science fiction, or a mystery thriller? It's everything rolled into one actually, together with a sprinkling of the philosophical. Just don't go expecting a straight narrative film with clean and easy answers at the end Â– this is like an X-Files episode on steroids.",1
"Blade was a thrilling horror masterpiece and it was a brilliant movie with real great action, I cant wait for Blade 2, This is one of Wesley Snipes greatest movies, the acting is great the story line is great everything about this movie is great.",1
"Possibly the worst film within the genre in existence. It was announced as a comedy, but is simply tragically pathetic. I don't think anyone could have achieved anything more terrible and irritating if they were specifically requested to. It is toilet humour at its very poorest, I would avoid even watching the trailer. I only went to see it because it was announced that if you like Monty Python, you are bound to love this. Whoever wrote that was either biased or seriously deranged. I am still bewildered how one can honestly believe such a statement. Rarely do I leave the cinema, really it takes a lot of effort for a film to have that effect on me: this one did it in just 30 minutes.",0
"When it comes to movies I can be pretty picky, and I'll complain about anything and everything that is done wrong. While every movie has its flaws, The Night Listener had an exceptionally low count.<br /><br />If you read the last review (it was hard, since half of it was written in caps and it contained no actual information about the movie), you may have been led to believe that this movie was not too well done. Unfortunately, if you read more than 3 lines into that same review, you discovered the poster's reason for disdain: he/she does not like the fact that the director is gay (or that the production team smokes crack...apparently).<br /><br />So, despite the fact that I have never written a review before, I thought this movie deserved one based on its merits, not the sexual orientation of its director. Let's go over a quick checklist first: 1. Great plot? Absolutely. I won't give a shred of it away, but the plot is highly compelling and definitely not what one would expect based on the commercials. This is a thriller, not a horror, and it should be approached as such. The story really will amaze you, even more so because it's true (and the plot did stay quite faithful to the actual events).<br /><br />2. Wonderful Acting? Oh Yes. Robin Williams long ago broke free from the chains of the comedy type-cast, and he has since flourished in serious roles for which many people would have wrote him off just a decade ago. He once again achieves high form in his role in The Night Listener, playing a radio host who becomes increasingly troubled by and entangled in a case of...well, I'll let you see for yourself.<br /><br />3. Excellent direction? Certainly. Now, unlike the other poster to which I referred, I actually know something about direction. I've been sutdying the art of direction at school now for 3 years. Of course I really don't think that makes a lick of difference (the only thing that matters is if YOU like the direction), but I thought I should simply establish once again that I'm basing my opinions here on something both substantial and relevant...for example: not the sexual orientation of the director (or the alleged drug habits of the production team, LOL).<br /><br />Patrick Stettner's direction was moody and dark, and he allowed the angles and lighting to help create those so-sought-after feelings of ""tension and release"" rather than the messy, fast-paced camera-work and quick cuts we're so often subjected to today. Some people can truly show you a story through their camera, while other's feel as if they have to make the story with the camera. I really appreciate when someone these days has the courage to just use the camera as its supposed to be utilized, which is as an eyeball through which we all see.<br /><br />4. Lighting, cinematography, and editing? Great all around. I've already wrote so much, and I could go on about these last three things for another ten paragraphs, so I'll just wrap it up.<br /><br />In short, go see this movie. Don't listen to people who have alterior motives for trashing it, especially if they're so stupid that they unknowingly reveal that motive 1/4 of the way through their post. Enjoy the show! -Ben",1
"This is certainly one of my all time fav episodes of Trek. There is just so much going on in this one film that its crazy cool. First the guys beam down to an alien planet thats about to explode. They meet a freaky librarian type dude (very well played). Then Kirk manages to get himself transported back to what is very much like 16th century earth. McCoy and Spock try to follow but instead nearly freeze to death on the frozen version of the alien world 100,000 years in the past. Kirk manages to get himself locked up and charged with witchcraft while Spock enjoys some amok time with a sexy cavegirl who was vanquished to the this frozen, awful world by some bad guy.<br /><br />Spock decides hes happy where hes at and gives McCoy a royal assestment whuppin' when the doc suggests they need to look for a way out. Anyhow,they all finally escape, leaving the poor cavegirl behind. It takes a ton of convincing before Spock finally gives in and leaves. You can literally taste the sadness at the end. Leaving the cavegirl all alone in her frozen wasteland just seems cruel and is really touching. Spock must have been out of his vulkin' mind to leave behind his greatest hope for love and being human. Albeit, in a not so nice neighborhood!<br /><br />Anyway, you just get so much bang for your buck with this episode....A love story, the Salem witch trials, Spock as a human, the desperation of being left in total isolation...abandoned, and three entirely different settings on the alien planet. Its amazing they managed to jam all this into one fifty minute film. This one is a classic, don't miss it....I want it on DVD fer shure vulcans!!!!!!",1
"The Woman In Black is fantastic in all aspects. It's scary, suspenseful and so realistic that you can actually see it happening in real life. I first saw this on the TV back in 1989, and with all the lights off and the volume turned up, it was probably the most creepy experience of my entire life. I managed to get hold of a copy, and now, I make sure to bring it out every Halloween and show it too unsuspecting family members, who have no idea what they're in for, and all I can do is laugh with glee. As for the film:<br /><br />It starts out with a young lawyer named Arthur Kipps, who is assigned by his firm to go to the market town of Crythin Gifford to settle the papers of a recently deceased client - Mrs. Alice Drablow. <br /><br />This film starts off as a reasonably solid and interesting ghost story. But then, Arthur attends the funeral, and from that scene on, we do not feel safe. We are constantly on edge and biting our nails, and that goes on for the next hour or so, until the final, thrilling finale.<br /><br />A warning to all new viewers though: do not watch this alone...",1
"First of all, Jon Bon Jovi doesn't seem to be in place in a vampire movie. Together with the other not so interesting characters and the poor storyline the whole movie becomes predictable. If you keep that in mind and you're a total vampire movie fan, you can have some fun with a few of the scenes. Don't expect any Tarantino-style chapters here and neither an Anne Rice storyline. (I expect to have have forgotten the whole movie by tomorrow ;)",0
"I had never heard of Robert Roy MacGregor before ""Rob Roy"" came out, but the movie is definitely worth seeing. Playing the title character, Liam Neeson brings the same spirit to the role that he brought to Oskar Schindler, and Jessica Lange also does a really good job as his wife Mary. Archibald Cunningham (Tim Roth) is one person very likely to make your skin crawl.<br /><br />All in all, this comes out as good as ""Braveheart"" (maybe even better). I laugh when I think of how Hollywood released two movies almost back-to-back taking a swipe at England. Very good. Also starring John Hurt, Eric Stoltz, Brian Cox and Jason Flemyng.",1
"The poor DVD video quality is the only reason why I gave this movie a 9 instead of a 10. That could have been so much better, this movie deserves it.<br /><br />This is truly a movie that covers several themes simultaneously. If you do not like movies about serial killers, but are fascinated by the astonishing bureaucratic culture in the former Sovjet Union, this movie is a must-see anyway.<br /><br />I can't compare it to ""Silence of the Lambs"" for several reasons. The way the serial killer is portrayed, has been done far much better in Citizen X. You see several details of his private life, because you ""travel"" along with the killer, which gives you some idea of the source of his constant anger and sexual frustration.<br /><br />The only other movie I have seen that is as realistic as this one was ""Henry - portrait of a serial killer"". If you were fascinated by that movie you definitely need to take a look at Citizen X.",1
"I have always liked Bill Murray in films like Lost in Translation, and the trailer for this film looked really good, but the result was very disappointing. Basically Murray plays Jack Corcorin who has recently found out that his father died, and he is expected to hear his will. He finds out that his father was a clown, because he left a large shoe, his squeaky nose, and his main inheritance, an elephant! The only way that Jack can get rid of this elephant is to travel 4000 miles in four days and give him to a safe zoo for $30,000. Also starring Pat Hingle as Vernon. There are small tiny moments of humour, such as a truck's front bending forward, and Murray screaming, but overall, it's pointless. Pretty poor!",0
"Another great movie by Costa-Gavras. It's a great presentation of the situation is Latin America and the US involvement in Latin American politics. The facts might or might not be accurate but it is a fact that the US was deeply involved in coups and support of Latin American dictatorships.<br /><br />Despite this though the spirit of the movie follows the typical leftist/communist propaganda of the Cold War era. Costa-Gavras is a well-known communist sympathizer and his movies are always biased. For example he presents the US actions as brutal and inhumane, while representing Tupamaros' extremist activities as something positive.<br /><br />As it turned out it was a blessing for Uruguay and the rest of the Latin America that the US got involved. Europe is filled with poor East European prostitutes. I never heard of poor Uruguayan or Chilean girls prostituting themselves en masse as it happens in most East European countries. The US was fighting a dirty war and god bless us all the monster of Soviet Communism was defeated. It is unfortunate the US had to do what it did in Latin America (and elsewhere) but sometimes you need to play dirty. This is not an idealistic world as Costa-Gavras and Matamoros like to believe. Had Matamoros come to power in Uruguay, we would've had another Ukraine in Latin America.<br /><br />All in all this movie follows corrupt and bankrupt leftist ideology of times past and tries to pass it as idealistic and morally correct.",0
"I think Homegrown is a bit of a misnomer for this movie - more like ""Plantation Grown"" - but it doesn't have quite the same ring to it. My guide described it a comedy, but the pathetic travails of these hapless buffoons is not my idea of a belly laugh. More in the genre of the farcical thriller/drama. The characters developed well enough - an all-star cast made it oh-so promising, just a shame the plot was patently absurd. Ted Danson provided a fine cameo as did Jamie Lee Curtis in her walk-on part. Jon Bon Jovi has this amazing ability to measure THC content in the front seat of his car! I guess if you imbibe a few beforehand you should be able to sit through this one - not for the gun shy paranoid types though.",0
"Mount Godwin-Austin (otherwise known as K2) is the world's second highest mountain, and if the evidence presented in this film is to be believed is the hardest mountain to climb successfully without getting yourself killed. ""K2"" is basically a buddy flick set in the breathtakingly dangerous world of mountaineering. While the outdoor photography takes in some truly awesome scenery, the characters standing in front of all those glorious landscapes are a crashing bore - and therein lies the fault with the whole film.<br /><br />Cocksure lawyer Taylor Brooks (Michael Biehn) and his quiet married friend Harold Jamieson (Matt Craven) spend their free time rock climbing. During one of their trips, they meet up with another bunch of climbers funded by wealthy mountain enthusiast Philip Claibourne (Raymond J. Barry). Claibourne's team are in training for a forthcoming shot at the infamous K2, a mountain that Taylor and Harold would both love to tackle but could never afford to do so. During their training run, however, two of Claibourne's team get themselves killed in an avalanche. Taylor and Harold put themselves forward as potential replacements. Despite initial reluctance, Claibourne gives them the nod of approval and the pair find themselves joining his team in the Himalayas. Harold's wife Cindy (Julia Nickson-Soul) is distraught that her husband is going to take on such a dangerous climb, especially since he has recently become a father. Tensions in the climbing team mount as Taylor repeatedly clashes with another member of the group, the equally brash and arrogant Dallas Woolf (Luca Bercovici). Meanwhile, Claibourne himself grows increasingly ill as altitude sickness takes its toll on his body. Will the guys reach the peak of K2, or is their quest destined to end in disappointment, or even death?<br /><br />""K2"" spends an inordinately long time introducing its somewhat dislikeable characters. Biehn as a foul-mouthed, pushy, adventurous type is especially hard to like, as is Barry as the hard-nosed mountaineering millionaire. But on the other side of the coin, Craven is so dull that it becomes difficult to believe his wife could possibly give a damn about him going off to climb K2 - heck, she'd be better off if he never came back!! Rounding off the main characters is Bercovici, whose characterisation as Dallas Woolf is as campy and over-the-top as every other role he's ever played. The story itself is totally tame and disposable Â– just a straightforward yarn about guys trying to reach the top of a mountain. There's a bit of male bonding thrown in, but the whole subplot about Harold and his wife amounts to nil, and the personality clashes between Taylor and Dallas ring totally false. ""K2"" scores its few merits solely from the stunning cinematography by Gabriel Berastain Â– during the Himalayan sequences, the scale and awe of the mountains is quite nicely captured. I'm completely with critic Kim Newman on this one, who hilariously stated in Empire magazine: ""On this evidence, climbing K2 can't be any harder than sitting through it!"" Quite true, Kim, quite true!",0
"No movie could ever do justice to Faulkner's command of the English language. but they did a pretty good job here. Lucas Beauchamp is exactly the way I pictured him in the book, as is Chick. What the movie couldn't really go into was how Beauchamp wasn't liked by the Negro people either, because he was equally as stubborn. Not that it is a bad thing, but from my take on the book that was his attitude toward the world (yet, I got the feeling it was white society's racism that started it and it spilled over into Negro society, until that became his attitude toward everyone).<br /><br />the best part of the movie is that you get to see Yoknapatawpha county (actually, Oxford, Mississippi) exactly as Faulkner wrote about it (the film was made when Faulkner was alive and writing). It doesn't look that much different today. Because of this alone, the movie is worth a watch considering it is filmed in Faulkner's backyard. A true must see for Faulkner fans.",1
"If you make a suspense movie it is kind of important that the ""villain"" not be more sympathetic than the ""victim"". And this fails miserably. It was so terrible and frustrating to watch that I was actually moved to register and comment. OK, so the husband is rich and cocky. There are worse vices, and the cabana boy and wife display plenty. The husband is a jerk because he - um, didn't approve of the cabana boy physically assaulting that woman - the witch one which had absolutely nothing to do with the plot BTW. The cabana boy threatens the husband and repeatedly attempts to seduce the wife. He then forces himself on her - which the woman finds so hot she stops thinking rape and starts thinking she wants him. Uh huh. The misogynistic, inferiority complex thoughts the director displays are just revolting. It is one thing when a fine film like American Psycho deliberately tries to get us to empathise with the villain but in Survival Island I felt like I was watching a movie about Ted Bundy but the director failed to make him unlikeable and instead made us hate his victims. What was he thinking???",0
"Sunday July 16, 8:00pm The Castro, San Francisco<br /><br />""As a Southern colonel your make-up is very Indiana""<br /><br />The yammering gossips of Hollywood have managed to sling more than a little mud in Marion Davies direction over the years. That she had fame handed to her and was undeserving, is often speculated. Considering the mawkish dramas she was so often pushed into, this criticism would seem to have some validity. As a comedienne however, her star shone very brightly. Left to pursue a career in light comedy and slapstick she might have rivaled Mabel Normand. One of her better outings was King Vidor's Show People (1928), which survives and is so well known largely because MGM filled it with star cameos. This happy coincidence inadvertently saved what is surely among the best work of its two stars, Davies and that notorious Joe College wise-cracker, William Haines. Rumor has it Show People was loosely based on the life of Gloria Swanson, who began in Sennett comedies and rose to grand drama (And don't think she didn't spend the rest of her life reminding everyone!) with von Stroheim, Walsh and DeMille. Coincidentally, the comedy studios used in this film are the original digs Keystone had abandoned the year before (Think of who worked there!).<br /><br />Colonel Marmaduke Oldfish Pepper (Dell Henderson) drives his daughter Peggy (Davies) from Georgia to Hollywood to star in the movies. These two country hicks are unsuspecting fodder for incorrigible Billy Boone (Haines), "" Â– a custard pie artist Â…"" who descends on their cafeteria table in an outrageously funny entrance (watch for the bit with the noodle), and then helps Peggy land a part in his next picture. What she thinks is high drama turns out to be screwball, but a job is a job and Billy convinces her "" . . all the stars have to take it on the chin Â– "". At the preview, Billy and Peggy bump into Â….. Charlie Chaplin, who asks for her autograph! She pushes the little fellow aside and a horrified Billy grabs the book and makes her sign. Chaplin climbs in his car and Billy tells Peggy who shes just snubbed, so naturally, she faints. It's so very funny, considering Davies character isn't supposed to recognize this guy! Peggy soon moves on to work at the High Art Studios, changes her name to 'Patricia Pepoire' and leaves poor Billy behind. Davies does a wonderful send-up of a serious actress, with all the prerequisite fluttering eyelashes and quivering lips. Vidor throws in a parade of stars eating lunch in a long tracking shot (and they're all sitting shoulder to shoulder, facing the camera!) that includes Polly Moran (Who's also sensationally funny playing Davies' maid), Louella Parsons (one of the friendly vampires), Estelle Taylor, Claire Windsor Aileen Pringle, the comedy duo of Karl Dane (with his arm in a sling) and George K. Arthur (pretending he's stealing the silverware), Leatrice Joy (amused by Arthur's antics), Renee Adoree, Rod (eating and smoking) La Rocque, Mae Murray, John (in a robe) Gilbert (who also appears driving through the MGM gates early in the picture), Norma (eeeww!) Talmadge (looking bitchy and aloof as usual) and Patricia dressed like Marie Antoinette, sandwiched between Douglas Fairbanks (as he does an amusing trick) and William S. Hart (protecting her from Doug). Billy runs into the High Art crew on location when the comedy troupe disrupts their filming, with predictably nutty results. Vidor even works himself into the final scene as the director of Peggy's current production. Also worth noting are Harry Gribbon as the comedy director doing a great caricature of Eddie Sedgwick, Sidney Bracy as the dramatic director who can't get Peggy to cry for her screen test and then can't stop her once she does, and Paul Ralli as Andre, her dramatic love interest and a hilarious phony. When her character tries to 'act' its as though Davies is poking fun at all the awful dramas she'd been forced into and she's brilliant doing it.<br /><br />While it's true Show People is a hokey satire of the 'good ole days' ten years hence, it remains a highly entertaining example of quality work from MGM, Irving Thalberg, and their tremendous wealth of assembled talent. What a shame so much has been lost. There are also far too many examples of great films like The Patsy (1928), Vidor and Davies' hugely successful comedy from earlier that same year, languishing in vaults when they could be seen and enjoyed.",1
"I must say I didn't expect much about this movie, but it turned out not to be bad at all. Most striking of course, was Aidan Quinn's performance. I would never expect to see this fine actor as an action hero. The great thing about it is that he really builds up his character (Annibal). I mean, it was not like Mel Gibson or Bruce Willis would do it, he was sensitive and modest. For example, he's really upset when he kills someone. I also noticed that some clichÃ©s were avoided. When Annibal gets his training, you would easily expect him to be a rebel and act like any average American would do in such a situation, ask what the f*** is going on and refusing to cooperate. But Annibal is a professional marine officer, he doesn't give up and he tries not to lose his courage, in which he succeeds pretty well, except for a brief break-down on Christmas Eve, which I think was very realistic. I'm glad that Aidan Quinn got this opportunity to show another side of him (in fact two, because he plays the villain as well), even although the film wasn't that successful.",1
"This wonderful little film has all of the elements that made the Spaghetti Western so exciting and fun: GREAT music (by one of the few..if not the only..female composer to work in the genre, Nora Orlandi), EXCITING action sequences (and very vicious ones for the day!), and BEAUTIFUL scenery and sets (all in Almeria, Spain, of course). It also has a very good story with a nice tragic romance edge to it. The actors do marvelous jobs--with truly standout performances from Lawrence Dobkin and Rosalba Neri (in the most vital role for a female in a Spaghetti Western..outside of Cardinale in Leone's ""Once Upon a Time in the West""). Without posting any spoilers, let me just say that this movie contains one of the best endings of any film I have EVER seen!",1
"What starts out as generational conflict in this movie, ends in understanding, solemnity and grace. The movie meanders through Europe with the father and the young son cramped in a car over 3000 miles. The cramping forces lifestyles, beliefs and life skills to collide. There's really no clear winner. It all adds up in the end as experience, experience of multiple layers of life. For those interested in understanding Islam, this movie offers a generous and gentle outlook, without being pushy about the agenda. It's a coming of age story for the young son, his dismissive and rebellious nature turning to openness for receiving more ways of life.",1
"This would have been my number one movie of the year for 1991, except it got beat out by the brilliant JFK. This is such a wonderful movie! I loved it. I love stories where different characters' lives intersect with others and how deal with their lives. Kevin Kline is good here, but is outshined by Danny Glover and, especially, Steve Martin. I've never much like Martin or his style, but here he is great. I loved the whole speech he gave to Kline near the end about the Grand Canyon. The writing was excellent. Larry Kasdan is, IMO, a great dialogue writer, along the ways of Kevin Smith and Quentin Tarantino. Here, he has formed several three-dimensional characters and well thought out storylines, and messages that give a positive feel to our lives. A truly excellent film. 4 out of 4 stars",1
